,Unnamed: 0,epc_ind,epc_label,total_co2,scenario_name,gas_consumption,oil_consumption,total_floor_area,heating_consumption,electricity_injected,total_investment_cost,electricity_consumption,domestic_hot_water_consumption,total_subsidies,total_oil_cost,pv_production,name,building_type,construction_year,scale_kadaster,heating_system,tco,dhw_system,emissions_2025,modified_emissions_2025,emissions_2026,modified_emissions_2026,emissions_2027,modified_emissions_2027,emissions_2028,modified_emissions_2028,emissions_2029,modified_emissions_2029,emissions_2030,modified_emissions_2030,emissions_2031,modified_emissions_2031,emissions_2032,modified_emissions_2032,emissions_2033,modified_emissions_2033,emissions_2034,modified_emissions_2034,emissions_2035,modified_emissions_2035,emissions_2036,modified_emissions_2036,emissions_2037,modified_emissions_2037,emissions_2038,modified_emissions_2038,emissions_2039,modified_emissions_2039,emissions_2040,modified_emissions_2040,total_emissions,modified_total_emissions,total_co2_modified,epc_ind_modified,solar_injection_emissions_2025,solar_injection_emissions_2026,solar_injection_emissions_2027,solar_injection_emissions_2028,solar_injection_emissions_2029,solar_injection_emissions_2030,solar_injection_emissions_2031,solar_injection_emissions_2032,solar_injection_emissions_2033,solar_injection_emissions_2034,solar_injection_emissions_2035,solar_injection_emissions_2036,solar_injection_emissions_2037,solar_injection_emissions_2038,solar_injection_emissions_2039,solar_injection_emissions_2040
149690,0,58,2,1153.6776000000002,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",7721,0,155,4565,3409,89700,1053,3155,"---
r1: 17250
r2: 12075
r3: 400
r4: 17250
r5: 12075
",0.0,4309,type_32,GESLOTEN,1998.0,2197.0,Gasboiler,104111.26199999999,Gasboiler,1225.0682677457173,1704.7089713343632,1240.345611197535,1697.8808547576382,1254.9188594745901,1691.367429275576,1268.8204625912904,1685.1541915498178,1282.0813750207124,1679.2273066651908,1294.7311246204217,1673.5735773237247,1306.797878381673,1668.180414458446,1318.3085051483883,1663.0358092015056,1329.288635445577,1658.1283061442305,1339.7627185504057,1653.446977829551,1349.7540769330058,1648.9814004200107,1359.2849581882374,1644.7216304871758,1368.3765845740468,1640.6581828707676,1377.0492002667224,1636.7820095582094,1385.322116438271,1633.0844795375638,1393.213754256291,1629.5573595790006,21093.124128832886,26608.488900992772,1736.6166000000003,112.98387096774194,479.6407035886459,457.53524356010325,436.44856980098575,416.33372895852744,397.1459316444784,378.842452703303,361.382536076773,344.7273040531172,328.83967069865344,313.6842592791454,299.2273234870049,285.43667229893845,272.28159829672086,259.732809291487,247.76236309929277,236.34360532270966
417610,0,49,2,995.3171999999998,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery + Solar Thermal Collector",7212,0,128,4057,3597,90800,915,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,4548,type_82,HALF_OPEN,2012.0,5673.0,Gasboiler,103501.097,Gasboiler,1076.586202926152,1582.6781978831361,1093.977474207041,1576.7449341911101,1110.5672245801575,1571.0851200257853,1126.3923941722587,1565.6861527712094,1141.4882206305392,1560.536010634995,1155.8883175857266,1555.62322587959,1169.6247494990012,1550.9368592872536,1182.7281030594131,1546.466475801878,1195.2275552907631,1542.2021212934199,1207.1509385196046,1538.1343003931997,1218.5248023490328,1534.2539553507215,1229.3744727762532,1530.552445864925,1239.724108585566,1527.021529844969,1249.5967551423385,1523.6533450577033,1259.0143957077432,1520.44039162096,1267.9980003885282,1517.37551530369,18923.863715420117,24743.390581204545,1610.4042,119.25390625,506.0919949569841,482.7674599840691,460.5178954456278,439.2937585989507,419.0477900044557,399.73490829386355,381.3121097882524,363.7383727424649,346.97456600265673,330.9833618735952,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
347666,0,53,2,964.8593999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",7094,0,117,3938,3597,90900,876,3155,"---
r1: 17250
r2: 12075
r3: 289
r4: 17250
r5: 12075
",0.0,4548,type_72,HALF_OPEN,1998.0,4752.0,Gasboiler,103204.146,Gasboiler,1047.310166950805,1553.4021619077894,1064.9543314382397,1547.7217914223088,1081.7853197921731,1542.303215237801,1097.840609300043,1537.1343678989938,1113.1559500133098,1532.2037400177655,1127.7654443515144,1527.500352645378,1141.701623037577,1523.0137328258297,1154.9955175334314,1518.7338902758963,1167.676729137273,1514.6512951399297,1179.773494896288,1510.7568567698831,1191.312750481625,1507.0419034833137,1202.320190165617,1503.4981632542888,1212.8203240347968,1500.1177452942,1222.8365325661084,1496.8931224814733,1232.3911186878333,1493.8171146010502,1241.505357441158,1490.8828723563197,18480.145459827796,24299.67232561222,1579.9464,129.85897435897436,506.0919949569843,482.7674599840691,460.5178954456278,439.2937585989507,419.0477900044557,399.73490829386355,381.31210978825266,363.7383727424649,346.97456600265673,330.9833618735952,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
641772,0,62,2,972.1620000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery + Solar Thermal Collector",7165,0,104,4009,3597,91000,835,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,4548,type_127,OPEN,2012.0,8391.0,Gasboiler,103177.66,Gasboiler,1055.855134258774,1561.947129215758,1073.7651608351407,1556.5326208192098,1090.8497583483945,1551.3676537940225,1107.146968793355,1546.4407273923057,1122.6930809028895,1541.740870907345,1137.5227109514453,1537.257619245309,1151.6688798345417,1532.9809896227941,1165.163086595861,1528.9014593383258,1178.0353785656553,1525.009944568312,1190.314418266647,1521.2977801402424,1202.0275472364015,1517.7567002380902,1213.2008469082814,1514.378819996953,1223.8591966865522,1511.1566179459553,1234.0263293449436,1508.0829192603085,1243.724883872031,1505.1508797852478,1252.9764558811016,1502.3539707962634,18642.829837282014,24462.35670306644,1587.2490000000003,148.46634615384616,506.0919949569841,482.7674599840691,460.517895445628,439.2937585989507,419.04779000445546,399.73490829386355,381.3121097882524,363.7383727424649,346.97456600265673,330.9833618735954,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
310170,0,92,2,1279.4364,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",3889,3155,112,3889,2961,92600,943,3155,"---
r1: 17250
r2: 12075
r3: 362
r4: 17250
r5: 12075
",315.1,3830,type_65,HALF_OPEN,1980.0,14807.0,Gasboiler,101392.68000000001,Gasboiler,1340.5851128653894,1757.1929519167184,1353.670715193814,1751.0781238712752,1366.1532343037875,1745.2451132069023,1378.060464817158,1739.6809316538256,1389.418920370033,1734.3731895396725,1400.2538926502593,1729.3100682015884,1410.5895077140135,1724.4802936698143,1420.4487797068962,1719.8731115641212,1429.8536621091575,1715.4782631472076,1438.8250966191506,1711.285962481735,1447.3830597838733,1707.2868746401425,1455.5466074804172,1703.472094918715,1463.3339173473796,1699.833129009624,1470.7623292607154,1696.3618740867914,1477.8483839441558,1693.0506007634594,1484.6078598001677,1689.8919358812893,22727.341543966366,27517.894518552883,1785.7674000000002,158.09375,416.60783905132894,397.40740867746126,379.0918789031148,361.6204668366677,344.9542691696395,329.05617555132903,313.89078595580077,299.42433185722507,285.62460103805006,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622443,225.599544826076,215.20221681930366,205.2840760811216
46738,0,61,2,1074.6467999999998,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",7368,0,141,4213,3409,87600,1007,3155,"---
r1: 17250
r2: 12075
r3: 326
r4: 17250
r5: 12075
",0.0,4309,type_12,GESLOTEN,1958.0,17975.0,Gasboiler,101224.25699999998,Gasboiler,1147.431343261975,1627.0720468506208,1163.0069710086923,1620.5422145687955,1177.8647563913264,1614.3133261923122,1192.0377829984209,1608.3715119569483,1205.5576096773138,1602.7035413217923,1218.4543408057102,1597.2967935090132,1230.7566933246085,1592.1392294013817,1242.4920606818457,1587.219364734963,1253.6865738286401,1582.5262445272936,1264.3651594049552,1578.0494186841006,1274.5515952432424,1573.7789187302476,1284.2685633141537,1569.705235613092,1293.5377002321138,1565.8192985288347,1302.3796454332203,1562.1124547247073,1310.8140871327364,1558.5764502320292,1318.8598061645207,1555.2034114872304,19880.064688903472,25395.42946106336,1657.5857999999998,121.44326241134752,479.6407035886459,457.53524356010325,436.44856980098575,416.33372895852744,397.1459316444784,378.842452703303,361.38253607677325,344.7273040531172,328.83967069865344,313.6842592791454,299.22732348700515,285.43667229893845,272.28159829672086,259.732809291487,247.76236309929277,236.34360532270966
40480,0,44,2,768.8951999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery",4937,0,105,1782,2349,89300,1025,3155,"---
r1: 23250
r2: 16275
r3: 619
r4: 23250
r5: 16275
",0.0,3112,type_10,GESLOTEN,1958.0,18668.0,Gasboiler,100355.64199999999,Gasboiler,809.0145735548939,1139.515017300781,817.5999736950494,1132.868465077473,825.7896938643282,1126.5282360944589,833.6019699791464,1120.4802126672018,841.0541975073952,1114.7109277605134,848.1629702026478,1109.2075350017265,854.9441170531982,1103.9577800758852,861.4127375282114,1098.9499734392623,867.5832351994669,1094.172964290443,873.4693498135558,1089.6161157410163,879.0841878859505,1085.2692811305897,884.4402518850706,1081.1227814333859,889.5494680713235,1077.167383706113,894.4232130531157,1073.3942805291213,899.0723391189606,1069.7950703950646,903.5071984020923,1066.3617390014015,13782.709476814407,17583.117763644437,1170.5742,99.92857142857143,330.5004437458871,315.2684913824237,300.73854223013063,286.8782426880555,273.6567302531182,261.04456479907867,249.01366302268707,237.53723591105086,226.589729090976,216.14676592746048,206.18509324463912,196.6825295483153,187.61791563478948,178.9710674760056,170.722731276104,162.8545405993092
200910,0,49,2,1084.1562000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery",7377,0,154,4221,3409,86200,1052,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,4309,type_41,GESLOTEN,2012.0,2466.0,Gasboiler,100092.69099999999,Gasboiler,1155.5771693873749,1635.2178729760208,1170.860997280386,1628.3962408404893,1185.4404311466928,1621.8890009476786,1199.3479347740542,1615.6816637325817,1212.6144757741167,1609.7604074185952,1225.2695945374933,1604.1120472407963,1237.341470010867,1598.7240060876402,1248.8569824425938,1593.584286495711,1259.8417732365133,1588.6814439351667,1270.3203020472438,1584.0045613263892,1280.3159012440979,1579.5432247311028,1289.8508278648874,1575.287500163826,1298.9463131753091,1571.22791147203,1307.622609944255,1567.355419235742,1315.8990375403246,1563.6614006396173,1323.7940249499482,1560.1376302726578,19981.899845356154,25497.264617516044,1667.0952000000002,104.3409090909091,479.6407035886459,457.53524356010325,436.44856980098575,416.33372895852744,397.1459316444784,378.842452703303,361.38253607677325,344.7273040531172,328.83967069865344,313.6842592791454,299.2273234870049,285.4366722989387,272.28159829672086,259.732809291487,247.76236309929277,236.34360532270966
306515,0,74,2,1187.5338,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",3853,3155,107,3853,3409,91300,896,3155,"---
r1: 17250
r2: 12075
r3: 334
r4: 17250
r5: 12075
",315.1,4309,type_64,HALF_OPEN,1980.0,13280.0,Gasboiler,99369.455,Gasboiler,1263.681825485988,1743.3225290746338,1279.9772262051806,1737.5124697652839,1295.5216119947559,1731.9701817957416,1310.3495952851922,1726.6833242437197,1324.4941933051996,1721.640124949678,1337.986901600645,1716.829354303948,1350.8577641651714,1712.2403002419446,1363.1354403386672,1707.8627443917844,1374.8472686225532,1703.6869393212066,1386.019327553977,1699.7035868331225,1396.6764937744665,1695.9038172614714,1406.842497422343,1692.2791697212815,1416.5399749722324,1688.8215732689532,1425.7905196393351,1685.5233289308221,1434.6147294606856,1682.3770925599783,1443.0322531604666,1679.3758584831762,21810.367622986858,27325.73239514675,1770.4728,153.64953271028037,479.6407035886459,457.53524356010325,436.44856980098575,416.33372895852744,397.1459316444784,378.842452703303,361.38253607677325,344.7273040531172,328.83967069865344,313.6842592791454,299.2273234870049,285.43667229893845,272.28159829672086,259.732809291487,247.76236309929277,236.34360532270966
183584,0,34,2,838.8989999999999,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + PV full roof with battery",5660,0,116,2504,2743,87600,976,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,3591,type_37,GESLOTEN,2012.0,2264.0,Gasboiler,99101.352,Gasboiler,892.442000809288,1278.3775977420119,903.9000083981514,1272.0487831371843,914.8299446059427,1266.0116480275044,925.2561469434678,1260.2527496226232,935.2018312655343,1254.759264677328,944.6891434653164,1249.5189609382294,953.7392087862547,1244.520169906404,962.3721788612913,1239.7517608553367,970.6072765841827,1235.2031160463143,978.4628389128045,1230.86410708608,985.9563576997543,1226.725072374103,993.104518641178,1222.7767955892532,999.9232384305352,1219.010485167967,1006.427700200042,1215.417754728217,1012.6323873287033,1211.9906043956908,1018.5511156922182,1208.7214029906027,15398.095896624664,19835.95027328485,1307.952,93.11637931034483,385.9355969327239,368.1487747390329,351.1817034215617,334.99660267915544,319.5574334117937,304.82981747291296,290.7809611201492,277.37958199404534,264.5958394621316,252.4012681732754,240.76871467434876,229.67227694807525,219.08724673743188,208.99005452817505,199.35821706698744,190.17028729838444
193411,0,28,2,870.3846,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery",6946,0,147,3791,4081,86800,982,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,5027,type_39,GESLOTEN,2012.0,2572.0,Gasboiler,99048.58000000002,Gasboiler,964.2893874974441,1538.4793878920652,984.3846707560106,1532.1116666400767,1003.5538118470946,1526.0374179948865,1021.8394943847236,1520.243116526041,1039.2824348001645,1514.7158601569017,1055.9214730045362,1509.4433414358004,1071.7936588730067,1504.4138201312383,1086.9343347431475,1499.616097090103,1101.377214111139,1495.0394893006974,1115.1544567010642,1490.6738061050514,1128.2967400744415,1486.5093265075502,1140.8333279394512,1482.536777529351,1152.792135311957,1478.747313560393,1164.1997906734177,1475.1324966630214,1175.0816952640926,1471.6842777833692,1185.4620796435677,1468.3949788286595,17391.196705625258,23993.779174145206,1568.2356,97.4047619047619,574.1900003946212,547.7269958840661,522.4836061477919,498.4036221413173,475.4334253567372,453.52186843126424,432.6201612582315,412.68176234695557,393.6622751895584,375.51934940398723,358.21258643310875,341.7034495898997,325.9551782484359,310.9327059896036,296.60258251927667,282.93289918509186
34548,0,41,2,807.3522,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",5132,0,103,1976,2349,87500,1020,3155,"---
r1: 23250
r2: 16275
r3: 588
r4: 23250
r5: 16275
",0.0,3112,type_9,GESLOTEN,1958.0,15790.0,Gasboiler,98818.052,Gasboiler,847.6230817631828,1178.1235255090699,856.2409041093056,1171.5093954917293,864.4615522248432,1165.2000944549739,872.3033308929648,1159.1815735810203,879.7837012744171,1153.4404315275353,886.9193197880054,1147.963884587084,893.7260751991694,1142.7397382218564,900.2191239992394,1137.7563599102903,906.4129241541476,1133.0026532451236,912.321267297746,1128.4680332252065,917.9573094414111,1124.1424026860502,923.3336002683224,1120.0161298166377,928.4621110776351,1116.0800267124246,933.3542614407784,1112.325328916784,938.0209446292286,1108.7436759053326,942.4725518703782,1105.3270924696874,14403.612059430774,18204.020346260808,1209.0312000000001,98.01456310679612,330.5004437458871,315.2684913824237,300.73854223013063,286.8782426880555,273.6567302531182,261.04456479907867,249.01366302268707,237.53723591105086,226.589729090976,216.14676592746048,206.18509324463912,196.6825295483153,187.61791563478948,178.9710674760056,170.722731276104,162.8545405993092
176335,0,28,2,799.9488,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Floor insulation + PV full roof with battery + Solar Thermal Collector",5678,0,113,2522,2961,87200,945,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,3830,type_36,GESLOTEN,2012.0,2437.0,Gasboiler,98356.31300000001,Gasboiler,861.0369095820738,1277.6447486334027,874.1095430281116,1271.5169517055729,886.5796909595814,1265.6715698626963,898.4751204516306,1260.0955872882982,909.8223188632242,1254.7765880328636,920.6465528161165,1249.7027283674454,930.9719244556248,1244.8627104114257,940.821425118485,1240.24575697571,950.216986527285,1235.8415875653352,959.1795296254745,1231.6403954880589,967.729011161689,1227.6328260179582,975.8844681271164,1223.8099555654142,983.664060144855,1220.1632718070991,991.0851099056504,1216.6846547317264,998.1641417400485,1213.3663585593522,1004.9169184128535,1210.200994493975,15053.30371091982,19843.856685506333,1306.2798,93.50884955752213,416.60783905132894,397.40740867746126,379.0918789031149,361.6204668366677,344.9542691696395,329.0561755513289,313.8907859558009,299.42433185722507,285.6246010380502,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622442,225.599544826076,215.20221681930366,205.2840760811215
302493,0,67,2,1153.4346,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",3901,3155,102,3901,3597,90700,828,3155,"---
r1: 17250
r2: 12075
r3: 290
r4: 17250
r5: 12075
",315.1,4548,type_63,HALF_OPEN,1980.0,12764.0,Gasboiler,98286.467,Gasboiler,1237.3398457503781,1743.4318407073624,1255.2952634150995,1738.0627233991686,1272.4231600531157,1732.9410554987435,1288.7616740727008,1728.0554326716517,1304.3471861767202,1723.3949761811757,1319.2144003709457,1718.9493086648092,1333.3964212389014,1714.708531027154,1346.9248276553,1710.663200397765,1359.8297431022083,1706.804309104865,1372.1399027445132,1703.1232646181086,1383.882717414046,1699.6118704157348,1395.084334644834,1696.2623077335056,1405.7696968953885,1693.0671181547916,1415.9625970876716,1690.0191870030364,1425.6857315864058,1687.1117274996227,1434.960750736702,1684.3382656518638,21551.018252944938,27370.545118729355,1768.5216,155.16176470588235,506.0919949569843,482.7674599840691,460.5178954456278,439.29375859895094,419.04779000445546,399.73490829386355,381.31210978825266,363.7383727424649,346.97456600265673,330.9833618735954,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
197091,0,42,2,1017.4644,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery + Solar Thermal Collector",7254,0,153,4098,3597,84900,995,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,4548,type_40,GESLOTEN,2012.0,2581.0,Gasboiler,98117.07899999998,Gasboiler,1096.30927159353,1602.4012665505143,1113.1817875789413,1595.9492475630104,1129.2766908119202,1589.794586257548,1144.6298195511622,1583.923578150113,1159.2753603581891,1578.3231503626448,1173.2459242200075,1572.980832513871,1186.5726191634603,1567.884728951713,1199.2851195229655,1563.0234922654304,1211.411732015871,1558.3862980185277,1222.9794587725619,1553.9628206461573,1234.0140574616644,1549.743210463353,1244.5400986442248,1545.7180717328965,1254.5810204845798,1541.8784417439829,1264.1591809397335,1538.2157708550983,1273.2959075434555,1534.7219034566724,1282.0115448959548,1531.3890598111166,19188.76959355822,25008.296459342648,1632.5514,100.77450980392157,506.0919949569843,482.7674599840691,460.5178954456278,439.2937585989507,419.0477900044557,399.73490829386355,381.31210978825266,363.7383727424649,346.97456600265673,330.9833618735954,315.7291530016887,301.1779730886717,287.2974212594031,274.05658991536484,261.42599591321687,249.37751491516178
16487,0,85,2,1111.2768,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",7168,0,132,4012,2961,84100,1009,3155,"---
r1: 17250
r2: 12075
r3: 292
r4: 17250
r5: 12075
",0.0,3830,type_5,GESLOTEN,1945.0,36742.0,Gasboiler,97840.591,Gasboiler,1170.4256045159764,1587.0334435673053,1183.0832337256318,1580.490642403093,1195.1575039449913,1574.2493828481063,1206.6753007547534,1568.295767591421,1217.662270645344,1562.6165398149835,1228.1428781235413,1557.1990536748704,1238.1404601871923,1552.0312461429933,1247.6772782893268,1547.1016101465518,1256.774567907371,1542.3991689454213,1265.4525858278403,1537.9134516904246,1273.7306552517941,1533.6344701080634,1281.6272088214937,1529.5526962597914,1289.159829664066,1525.6590413263102,1296.3452905435663,1521.9448353696423,1303.1995912086184,1518.401808027922,1309.7379940187948,1515.0220700999162,19962.992253430297,24753.54522801682,1617.6078000000002,141.07954545454544,416.60783905132894,397.40740867746126,379.091878903115,361.6204668366677,344.9542691696395,329.05617555132903,313.890785955801,299.42433185722507,285.6246010380503,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622443,225.599544826076,215.20221681930366,205.28407608112138
645371,0,89,2,1047.609,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + PV full roof with battery + Solar Thermal Collector",6965,0,92,3809,2961,84200,876,3155,"---
r1: 0
r2: 0
r3: 0
r4: 0
r5: 0
",0.0,3830,type_128,OPEN,2012.0,9782.0,Gasboiler,96884.20700000001,Gasboiler,1110.7879228564605,1527.3957619077894,1124.3079827448475,1521.7153914223088,1137.204936334686,1516.296815237801,1149.5075010623261,1511.1279678989938,1161.2430708481263,1506.1973400177658,1172.4377770940491,1501.493952645378,1183.1165468700287,1497.0073328258297,1193.3031584186713,1492.7274902758963,1203.0202941018797,1488.6448951399298,1212.2895909072988,1484.7504567698832,1221.1316886270445,1481.0355034833137,1229.566275815991,1477.4917632542888,1237.6121336319557,1474.1113452942,1245.2871776553973,1470.8867224814733,1252.6084977817466,1467.8107146010502,1259.592396275198,1464.8764723563197,19093.01695102571,23883.569925612224,1553.94,169.46195652173913,416.60783905132894,397.40740867746126,379.091878903115,361.6204668366677,344.9542691696395,329.0561755513288,313.890785955801,299.42433185722507,285.62460103805006,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622443,225.599544826076,215.20221681930366,205.2840760811216
13663,0,78,2,1107.1043999999997,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery",7149,0,131,3993,2961,83000,1007,3155,"---
r1: 17250
r2: 12075
r3: 272
r4: 17250
r5: 12075
",0.0,3830,type_4,GESLOTEN,1945.0,39827.0,Gasboiler,96700.928,Gasboiler,1166.313807799292,1582.9216468506208,1178.9844058913343,1576.3918145687956,1191.0710472891974,1570.1629261923122,1202.6006451202807,1564.2211119569483,1213.5988721521528,1558.5531413217923,1224.0902179576842,1553.1463935090133,1234.098043445581,1547.9888294013817,1243.6446328777379,1543.068964734963,1252.7512434892433,1538.3758445272936,1261.4381528215163,1533.8990186841006,1269.7247038739783,1529.6285187302476,1277.6293481747944,1525.554835613092,1285.1696868665904,1521.6688985288347,1292.3625098986313,1517.9620547247073,1299.2238334127255,1514.4260502320292,1305.768935406109,1511.0530114872304,19898.470086476846,24689.023061063363,1613.4353999999998,134.50763358778624,416.60783905132894,397.40740867746126,379.0918789031148,361.6204668366677,344.9542691696395,329.05617555132903,313.89078595580077,299.42433185722507,285.6246010380503,272.46086586258434,259.90381485626926,247.92548743829775,236.4992116622443,225.599544826076,215.20221681930366,205.28407608112138
228975,0,96,2,1022.364,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",6615,0,100,3460,2743,83200,923,3155,"---
r1: 16844
r2: 11791
r3: 219
r4: 16844
r5: 11791
",0.0,3591,type_46,HALF_OPEN,1945.0,15896.0,Gasboiler,95824.906,Gasboiler,1077.5129878171501,1463.448584749874,1089.3146707892674,1457.4634455283003,1100.5724432273998,1451.7541466489615,1111.3113726299443,1446.3079753090997,1121.5553711959662,1441.11280460776,1131.3272490701052,1436.1570665430181,1140.6487651335503,1431.4297262536995,1149.540675454188,1426.9202574482333,1158.022779503799,1422.6186189659306,1166.1139642452201,1418.5152324184955,1173.832246187636,1414.6009608619847,1181.1948115036469,1410.867088451722,1188.2180542974386,1407.3053010348706,1194.917613109268,1403.907667637443,1201.308405737544,1400.6666228045315,1207.4046624560483,1397.5749497544327,18392.79607235817,22830.650449018358,1491.4170000000001,164.575,385.9355969327239,368.1487747390329,351.1817034215617,334.99660267915533,319.5574334117937,304.82981747291296,290.7809611201492,277.37958199404534,264.5958394621316,252.4012681732754,240.76871467434876,229.67227694807525,219.087246737432,208.99005452817505,199.35821706698744,190.17028729838444
10774,0,57,2,1016.7768000000001,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",7103,0,133,3947,3409,82000,981,3155,"---
r1: 17250
r2: 12075
r3: 253
r4: 17250
r5: 12075
",0.0,4309,type_3,GESLOTEN,1945.0,44153.0,Gasboiler,95081.8,Gasboiler,1090.349185945077,1569.9898895337228,1106.0934091628246,1563.6286527229279,1121.1120198660037,1557.5605896669895,1135.4384597502774,1551.7721887088048,1149.1046292658275,1546.250560910306,1162.1409586495688,1540.9834113528718,1174.5764756836593,1535.9590117604325,1186.4388703311913,1531.1661743843085,1197.7545563929802,1526.5942270916337,1208.5487303227442,1522.2329896018896,1218.8454273316374,1518.0727508186424,1228.6675749070628,1514.1042472060014,1238.0370438649345,1510.3186421616554,1246.9746970490671,1506.7075063405541,1255.50043578613,1503.2627988854229,1263.6332441996071,1499.9768495223168,18983.215718508593,24498.58049066848,1599.7158000000002,121.07894736842105,479.6407035886459,457.53524356010325,436.44856980098575,416.33372895852744,397.1459316444784,378.842452703303,361.38253607677325,344.7273040531172,328.83967069865344,313.6842592791454,299.2273234870049,285.4366722989387,272.28159829672086,259.732809291487,247.76236309929277,236.34360532270966
84197,0,80,2,1039.6872,"Triple glass, incl. frame + Internal wall insulation + Roof replacement + Condensing gas boiler + PV full roof with battery + Solar Thermal Collector",6667,0,112,3511,2743,81400,963,3155,"---
r1: 17250
r2: 12075
r3: 351
r4: 17250
r5: 12075
",0.0,3591,type_20,GESLOTEN,1980.0,7760.0,Gasboiler,94329.118,Gasboiler,1093.624122150839,1479.5597190835629,1105.1664274752175,1473.3152022142503,1116.176776343281,1467.3584797648427,1126.679685319396,1461.6762879985515,1136.698541059791,1456.2559744715848,1146.2556523872456,1451.0854698601586,1155.37229996578,1446.1532610859292,1164.068783685964,1441.4483656800094,1172.3644678663527,1436.9603073284843,1180.2778243716987,1432.679092544974,1187.8264737439515,1428.5951884183003,1195.0272244376324,1424.6995013857077,1201.8961102469452,1420.9833569843772,1208.448426007965,1417.43848053614,1214.6987616554,1414.0569787223874,1220.6610347097615,1410.831322008146,18625.24261142722,23063.096988087404,1508.7402000000002,141.22767857142856,385.9355969327239,368.1487747390329,351.1817034215617,334.99660267915556,319.5574334117937,304.82981747291296,290.7809611201492,277.37958199404534,264.5958394621316,252.4012681732754,240.76871467434876,229.67227694807525,219.087246737432,208.99005452817505,199.35821706698744,190.17028729838444
